Track,Year,Percentuale_acceleratore_premuto,Numero_cambi_marcia,Numero_frenate,Percentuale_freno,Percentuale_acc_parzializzato
Bahrain Grand Prix,2023,0.532235939643347,9.883272129997511,1.4918146611316996,0.22359396433470508,0.1522633744855967
Bahrain Grand Prix,2023,0.5122950819672131,9.881204975064556,1.6779404674637926,0.2185792349726776,0.15163934426229508
Bahrain Grand Prix,2023,0.47956403269754766,8.585698869774616,1.6798106484341637,0.22070844686648503,0.15803814713896458
Bahrain Grand Prix,2023,0.45179063360881544,7.8252193630904205,1.4905179739219847,0.209366391184573,0.15564738292011018
Bahrain Grand Prix,2023,0.4829001367989056,8.406914492560405,1.4945625764551833,0.2106703146374829,0.13406292749658003
Bahrain Grand Prix,2023,0.46196403872752423,8.0203167324592,1.4921519502249674,0.23374827109266944,0.14937759336099585
Bahrain Grand Prix,2023,0.483695652173913,8.017185433284293,1.4915693829366128,0.21331521739130435,0.14130434782608695
Bahrain Grand Prix,2023,0.5175675675675676,7.8410393592772545,1.493531306529001,0.18243243243243243,0.17972972972972973
Bahrain Grand Prix,2023,0.5182679296346414,8.375691745742767,1.4890118659098253,0.20568335588633288,0.17456021650879566
Bahrain Grand Prix,2023,0.49105914718019256,8.55377660390861,1.4876133224188886,0.19944979367262725,0.1815680880330124
Bahrain Grand Prix,2023,0.4924965893587995,8.191285844677346,1.4893246990322446,0.22510231923601637,0.2155525238744884
Bahrain Grand Prix,2023,0.4986225895316804,8.397772756867601,1.4929373789986848,0.19421487603305784,0.19008264462809918
Bahrain Grand Prix,2023,0.4881450488145049,10.416837267866729,1.674134560907153,0.2301255230125523,0.13249651324965134
Bahrain Grand Prix,2023,0.4580467675378267,10.606600498290927,1.4886456839706563,0.22696011004126548,0.14442916093535077
Bahrain Grand Prix,2023,0.4494535519125683,9.899893316844535,1.4943235195237035,0.22131147540983606,0.16530054644808742
Bahrain Grand Prix,2023,0.4859550561797753,9.492785095481805,1.4890643287030283,0.2303370786516854,0.12780898876404495
Bahrain Grand Prix,2023,0.49722991689750695,9.693450717785922,1.4913001104286034,0.20498614958448755,0.1260387811634349
Bahrain Grand Prix,2023,0.4979811574697174,7.829476407389248,1.491328839502714,0.22072678331090176,0.11036339165545088
Bahrain Grand Prix,2023,0.5362517099863201,7.648706521786517,1.4924305408363936,0.2079343365253078,0.1491108071135431
Bahrain Grand Prix,2023,0.5192307692307693,8.010643261432065,1.4903522346850353,0.2032967032967033,0.12087912087912088
Bahrain Grand Prix,2023,0.5177111716621253,7.828554994975106,1.4911533323762107,0.23433242506811988,0.11989100817438691
Bahrain Grand Prix,2023,0.5186721991701245,7.636140014818078,1.489978539476698,0.21715076071922546,0.1396957123098202
Bahrain Grand Prix,2023,0.4198675496688742,8.552522779776751,1.4873952660481307,0.22781456953642384,0.1947019867549669
Bahrain Grand Prix,2023,0.4336734693877551,9.695245121522388,1.4915761725419059,0.21683673469387754,0.17219387755102042
Bahrain Grand Prix,2023,0.42154255319148937,8.957107573624077,1.6794576700545145,0.2300531914893617,0.20079787234042554
Bahrain Grand Prix,2023,0.42536327608982827,9.105459120302642,1.4866055706616559,0.21532364597093792,0.18494055482166447
Bahrain Grand Prix,2023,0.4505928853754941,8.19654021463445,1.4902800390244453,0.2015810276679842,0.1844532279314888
Saudi Arabian Grand Prix,2023,0.648876404494382,6.383799514481555,1.473184503341897,0.1601123595505618,0.11797752808988764
Saudi Arabian Grand Prix,2023,0.6438746438746439,5.911806122428857,1.4779515306072142,0.15527065527065528,0.10541310541310542
Saudi Arabian Grand Prix,2023,0.60932944606414,6.560935587657675,1.312187117531535,0.16326530612244897,0.10349854227405247
Saudi Arabian Grand Prix,2023,0.6624113475177305,5.739376219409429,1.3118574215792982,0.1375886524822695,0.10638297872340426
Saudi Arabian Grand Prix,2023,0.6267605633802817,5.741700747173064,1.312388742210986,0.14929577464788732,0.11126760563380282
Saudi Arabian Grand Prix,2023,0.6412742382271468,5.887537347111893,1.1447989286050904,0.10664819944598337,0.1038781163434903
Saudi Arabian Grand Prix,2023,0.6400560224089635,5.722964049555679,1.1445928099111358,0.1134453781512605,0.10224089635854341
Saudi Arabian Grand Prix,2023,0.6309192200557103,6.228415373978679,1.1473396741539672,0.12256267409470752,0.08774373259052924
Saudi Arabian Grand Prix,2023,0.64,5.728347148559465,1.145669429711893,0.11428571428571428,0.09571428571428571
Saudi Arabian Grand Prix,2023,0.6274787535410765,5.72585507281481,1.145171014562962,0.12322946175637393,0.09490084985835694
Saudi Arabian Grand Prix,2023,0.673728813559322,5.574173167341619,1.1476238873938627,0.12570621468926554,0.13559322033898305
Saudi Arabian Grand Prix,2023,0.6390532544378699,5.735696396633119,1.3110163192304272,0.13609467455621302,0.13609467455621302
Saudi Arabian Grand Prix,2023,0.6733812949640288,6.064366993708313,1.4751162957668869,0.14820143884892087,0.1366906474820144
Saudi Arabian Grand Prix,2023,0.6905444126074498,6.224851898371641,1.310495136499293,0.13753581661891118,0.14040114613180515
Saudi Arabian Grand Prix,2023,0.6737588652482269,5.57139535491534,1.4747811233599428,0.11205673758865248,0.150354609929078
Saudi Arabian Grand Prix,2023,0.7152875175315568,7.544392376794376,1.3120682394425003,0.11640953716690042,0.11079943899018233
Saudi Arabian Grand Prix,2023,0.6914285714285714,7.535098007318486,1.1466453489397697,0.12,0.10142857142857142
Saudi Arabian Grand Prix,2023,0.6932952924393724,7.215443149575231,1.4758860987767517,0.12553495007132667,0.12268188302425106
Saudi Arabian Grand Prix,2023,0.7096774193548387,6.894776233810344,1.4774520501022164,0.12061711079943899,0.10799438990182328
Saudi Arabian Grand Prix,2023,0.7138769670958512,7.385068639849481,1.3129010915287966,0.12446351931330472,0.11587982832618025
Saudi Arabian Grand Prix,2023,0.6309696092619392,6.06744545786324,1.3118800989974573,0.12590448625180897,0.18234442836468887
